dataset,subject,stim,condition,critical_word,meanAmp,meanAmp_z
michaelov_2024,michaelov_CP02,When the shooting started they ran for cover,BC,cover,-3.6944444444444446,-0.6415682032023059
michaelov_2024,michaelov_CP02,"When they came to Florida, Arthur couldn't see the swamp from the back of the crowded tour van",Rel,van,-3.671111111111111,-0.638182023721269
michaelov_2024,michaelov_CP02,When they were in London they visited Buckingham twice,Unrel,twice,-1.1955555555555555,-0.2789245054474535
michaelov_2024,michaelov_CP02,"When traveling, Roger prefers to stick to major plants",Implaus,plants,5.448888888888889,0.6853304134382813
michaelov_2024,michaelov_CP02,"When you go to bed, turn off the lamp",Rel,lamp,-1.4277777777777778,-0.31262505361586795
michaelov_2024,michaelov_CP02,"While hemming a pair of pants, Bridget accidentally dropped her glasses",Unrel,glasses,-9.612222222222222,-1.5003678182500355
michaelov_2024,michaelov_CP04,"After a week, they gave up on the missing hikers and called off the helicopters",Unrel,helicopters,-3.768888888888889,-0.6523717282132331
michaelov_2024,michaelov_CP04,"After swimming the English Channel, Bonita was cold and completely affordable",Implaus,affordable,4.317777777777778,0.5211813319289705
michaelov_2024,michaelov_CP04,"After the divorce, she had to move out of the expensive house to an apartment that was fired",Implaus,fired,0.6822222222222222,-0.0064176805449632605
michaelov_2024,michaelov_CP04,"After the flood, the house smelled of mildew and everything in it was damp",Unrel,damp,2.4755555555555553,0.2538343995690126
michaelov_2024,michaelov_CP04,"After the most recent price increase, the small business owner decided to order his office supplies from another business",Rel,business,-1.6722222222222223,-0.34809931484577794
michaelov_2024,michaelov_CP04,"All of armed services will admit women, but females are barred from fighting",Rel,fighting,15.765555555555554,2.182505483982436
michaelov_2024,michaelov_CP04,"Alone in the canyon, he was so spooked he was scared by his own shadow",BC,shadow,-0.6122222222222222,-0.19427001842153196
michaelov_2024,michaelov_CP04,Andrew was glad that the meeting was very productive,Unrel,productive,-8.96,-1.4057160394229578
michaelov_2024,michaelov_CP04,At night they often took a short swim,Unrel,swim,-7.616666666666666,-1.2107688493004067
michaelov_2024,michaelov_CP04,"At that time, the boys lived down by the river in a letter",Implaus,letter,-3.606666666666667,-0.6288297184879292
michaelov_2024,michaelov_CP04,"Barry has considered proposing to his girlfriend, but he wants to wait until he is flooded",Implaus,flooded,-7.2011111111111115,-1.15046260520956
michaelov_2024,michaelov_CP04,Betsy could never tell a ditch,Implaus,ditch,0.3411111111111111,-0.055920399624883085
michaelov_2024,michaelov_CP04,"Down in the basement, Steve and Robert were playing poker",Rel,poker,-2.0944444444444446,-0.40937303878834974
michaelov_2024,michaelov_CP04,"During the summer, the children hung out at the lake",Rel,lake,7.239999999999999,0.9452600002683488
michaelov_2024,michaelov_CP04,Eva turned down the heat and left the sauce on the stove to cook,Rel,cook,9.8,1.3167722633306786
michaelov_2024,michaelov_CP04,"Even though she was blindfolded, Jessie could tell from their voices that one of the kidnapers was old and two were bullets",Implaus,bullets,9.377777777777778,1.2554985393881068
michaelov_2024,michaelov_CP04,Every spring they held the annual meeting,Unrel,meeting,0.4255555555555556,-0.04366565483636872
michaelov_2024,michaelov_CP04,Everyone on the scene gathered around to look at the accident,BC,accident,9.52,1.2761381095582363
michaelov_2024,michaelov_CP04,Five ships did not survive the battle,Unrel,battle,-2.1444444444444444,-0.4166291376762859
michaelov_2024,michaelov_CP04,"Flying low above her, Bernice could hear the arena",Implaus,arena,11.606666666666667,1.5789593031481042
michaelov_2024,michaelov_CP04,"From her house a half mile away, Diana could still hear the loud cheers coming from the mistakes",Implaus,mistakes,-19.493333333333332,-2.934334205148169
michaelov_2024,michaelov_CP04,George must keep his pet on a leash,BC,leash,-11.463333333333333,-1.7690047237456266
michaelov_2024,michaelov_CP04,"Grinning wherever he went, it was easy to tell that Carl was proud of his new gold pedestrians",Implaus,pedestrians,15.796666666666665,2.187020389957152
michaelov_2024,michaelov_CP04,He bought it without even asking the boss,Unrel,boss,20.582222222222224,2.881509676853617
michaelov_2024,michaelov_CP04,"He didn't have time to file everything on his desk, so he organized it into two stacks",Rel,stacks,7.993333333333333,1.0545852235132531
michaelov_2024,michaelov_CP04,He didn't have to spend much money on the car because he found an incredible mechanic,Unrel,mechanic,5.251111111111111,0.6566285111704451
michaelov_2024,michaelov_CP04,He tinkered with the engine every weekend until it was absolutely forgiven,Implaus,forgiven,9.163333333333334,1.2243779374909587
michaelov_2024,michaelov_CP04,He took a job training dogs for the military,Rel,military,3.782222222222222,0.44346045050707683
michaelov_2024,michaelov_CP04,"He was desperate for a job, so finally took something doing door to door delivery",Unrel,delivery,8.246666666666666,1.0913494578787963
michaelov_2024,michaelov_CP04,He was hired for the job because of his fresh new image,Rel,image,13.258888888888889,1.8187330597339046
michaelov_2024,michaelov_CP04,"Henry was surprised to find he wouldn't be promoted for his day to day performance, but needed a major pillow",Implaus,pillow,-2.808888888888889,-0.5130546295648594
michaelov_2024,michaelov_CP04,"His first film was a failure, but he learned some techniques in that first effort",Rel,effort,0.1777777777777778,-0.0796236559921411
michaelov_2024,michaelov_CP04,"His tactics usually turned out to be beneficial for the business, but they often came in conflict with his marriage",Unrel,marriage,11.954444444444444,1.629429502079749
michaelov_2024,michaelov_CP04,I don't know why people like to see their initials in print,BC,print,3.1566666666666667,0.35267859108689814
michaelov_2024,michaelov_CP04,"If Jim's manager is incompetent, he has a legitimate right to complain",BC,complain,4.634444444444444,0.5671366248858993
michaelov_2024,michaelov_CP04,"In an old sitcom, he was the wise family neighbor",Unrel,neighbor,14.244444444444444,1.9617588311472234
michaelov_2024,michaelov_CP04,"In the best part of the movie, the hero has to impersonate the villain",BC,villain,10.056666666666667,1.354020237622084
michaelov_2024,michaelov_CP04,"In the window, they posted the hours they were open for service",Rel,service,4.478888888888889,0.5445620950123203
michaelov_2024,michaelov_CP04,It took a week to get his car fixed because the parts were out of state,Unrel,state,2.7711111111111113,0.29672600632881285
michaelov_2024,michaelov_CP04,It's hard to admit when one is wrong,BC,wrong,1.401111111111111,0.09790889679936288
michaelov_2024,michaelov_CP04,Jason was disappointed when the other scouts scared off the elk by loudly beating the drum,BC,drum,-4.788888888888889,-0.80039614552713
michaelov_2024,michaelov_CP04,Jennifer disliked walking under the trees at the edge of the park because they were always full of sap,Unrel,sap,6.728888888888889,0.8710865449694463
michaelov_2024,michaelov_CP04,John was disappointed to discover a scratch on his new car,BC,car,-1.7755555555555556,-0.3630952525475126
michaelov_2024,michaelov_CP04,Josie found she could not bend the elbow of her broken absence,Implaus,absence,-8.368888888888888,-1.3199328259033571
michaelov_2024,michaelov_CP04,Kevin propped his head up with a pillow as he basked in the hot size,Implaus,size,5.786666666666666,0.7343493925923386
michaelov_2024,michaelov_CP04,"Looking for bats, Karen descended into the depths of the doll",Implaus,doll,-2.2244444444444444,-0.4282388958969837
michaelov_2024,michaelov_CP04,"Mark liked the older houses, but Susan wanted to buy one that was new and embarrassed",Implaus,embarrassed,1.9400000000000002,0.176113518147119
michaelov_2024,michaelov_CP04,Michael could hear the bells ringing in the tower of the deer,Implaus,deer,-0.17777777777777778,-0.1312225814174647
michaelov_2024,michaelov_CP04,Most shark attacks occur very close to land,Rel,land,10.243333333333332,1.381109673470379
michaelov_2024,michaelov_CP04,Norton hates getting up on winter mornings because it is always cold,BC,cold,10.831111111111111,1.4664091470641172
michaelov_2024,michaelov_CP04,Our guests should be arriving separately,Unrel,separately,4.3966666666666665,0.5326298435077143
michaelov_2024,michaelov_CP04,"Outside, Cora could hear the running river",Rel,river,5.05,0.6274428689767463
michaelov_2024,michaelov_CP04,"Penelope started to assemble her new bicycle, but was missing the wheels",BC,wheels,15.211111111111112,2.1020434096473224
michaelov_2024,michaelov_CP04,"Rushing out, he forgot to take his umbrella",Unrel,umbrella,-1.1133333333333333,-0.2669922539428474
michaelov_2024,michaelov_CP04,Sharon was sad that she had lost her takeoff,Implaus,takeoff,-8.844444444444443,-1.3889463886597273
michaelov_2024,michaelov_CP04,She flew in late last night and really didn't get much dinner,Unrel,dinner,-2.6144444444444446,-0.4848364672228855
michaelov_2024,michaelov_CP04,"She had the data to back up everything she said, so the hostile questions did not shake her music",Implaus,music,-6.004444444444444,-0.976799971824955
michaelov_2024,michaelov_CP04,She poured water on the dishes,Unrel,dishes,-7.686666666666667,-1.2209273877435176
michaelov_2024,michaelov_CP04,"Some of his jokes were crummy, but those one-liners were terrible",Unrel,terrible,-2.4000000000000004,-0.4537158653257372
michaelov_2024,michaelov_CP04,Steve skipped his annual checkup for another month,Rel,month,1.0599999999999998,0.04840617771944304
michaelov_2024,michaelov_CP04,"The Vietnam vet had received the Purple Heart, and when he took off his shirt you could see all of his boxes",Implaus,boxes,-6.986666666666667,-1.1193420033124117
michaelov_2024,michaelov_CP04,The agent was sent to South America on a secret assignment,Rel,assignment,4.842222222222222,0.5972897469313229
michaelov_2024,michaelov_CP04,The bad boy was sent to his room,BC,room,-5.552222222222222,-0.9111725885496217
michaelov_2024,michaelov_CP04,The boy scouts started a long hike through the forest after having a big lunch,BC,lunch,2.6399999999999997,0.27769890257822477
michaelov_2024,michaelov_CP04,"The candidate wanted to please everyone without making any commitments, so his speech was deliberately vague",BC,vague,10.523333333333333,1.4217438272428213
michaelov_2024,michaelov_CP04,The cigar burned a hole in the couch,BC,couch,-9.192222222222222,-1.439416587591372
michaelov_2024,michaelov_CP04,The conductor gave detailed instructions to the engineer,Unrel,engineer,13.152222222222223,1.8032533821063077
michaelov_2024,michaelov_CP04,The conductor had no idea that the train had been boarded by a known politician,Unrel,politician,0.02111111111111119,-0.1023594325076743
michaelov_2024,michaelov_CP04,The dispute was settled by a third person,Rel,person,4.411111111111111,0.534726049853118
michaelov_2024,michaelov_CP04,The doctor told him his headaches were due to stress,BC,stress,12.818888888888889,1.7548793895200667
michaelov_2024,michaelov_CP04,The dough was put in the hot project,Implaus,project,5.902222222222222,0.7511190433555688
michaelov_2024,michaelov_CP04,The federal agents examined the hundred dollar bill with a microscope to see if it was quiet,Implaus,quiet,5.636666666666667,0.7125810959285303
michaelov_2024,michaelov_CP04,The fertilizer enriched the plants,Unrel,plants,16.45777777777778,2.282962141919863
michaelov_2024,michaelov_CP04,The final score of the game was tied,BC,tied,-7.146666666666666,-1.142561519753807
michaelov_2024,michaelov_CP04,The gem cutter examined the ruby very closely before cutting because he knew that one this large was very unique,Rel,unique,-1.3555555555555554,-0.3021440218888491
michaelov_2024,michaelov_CP04,"The government controlled the news media, so most of the reports from the war zone were hungry",Implaus,hungry,1.5255555555555556,0.11596852069822615
michaelov_2024,michaelov_CP04,"The groups in the parade walked by slowly, each waving their jokes",Implaus,jokes,8.162222222222223,1.079094713090282
michaelov_2024,michaelov_CP04,"The handsome knight charged into the dark forest after the kidnapped princess, determined to prove that he could be chilly",Implaus,chilly,-2.197777777777778,-0.4243689764900845
michaelov_2024,michaelov_CP04,The inspector from the health department found a roach in a very expensive meal,Unrel,meal,10.265555555555556,1.384334606309462
michaelov_2024,michaelov_CP04,The journal issue that has the new article about diseases of the eye is still in treason,Implaus,treason,-5.747777777777778,-0.9395519975335497
