dataset,stim_id,stim,stim_lower,critical_word
frank_2015,1536,Shut your smart foul mouth and sit down,shut your smart foul mouth and sit down,down
frank_2015,1537,He just wished he could talk to his dad,he just wished he could talk to his dad,just
frank_2015,1538,He just wished he could talk to his dad,he just wished he could talk to his dad,wished
frank_2015,1539,He just wished he could talk to his dad,he just wished he could talk to his dad,he
frank_2015,1540,He just wished he could talk to his dad,he just wished he could talk to his dad,could
frank_2015,1541,He just wished he could talk to his dad,he just wished he could talk to his dad,talk
frank_2015,1542,He just wished he could talk to his dad,he just wished he could talk to his dad,to
frank_2015,1543,He just wished he could talk to his dad,he just wished he could talk to his dad,his
frank_2015,1544,He just wished he could talk to his dad,he just wished he could talk to his dad,dad
frank_2015,1545,Walter closed the door and took a breath,walter closed the door and took a breath,closed
frank_2015,1546,Walter closed the door and took a breath,walter closed the door and took a breath,the
frank_2015,1547,Walter closed the door and took a breath,walter closed the door and took a breath,door
frank_2015,1548,Walter closed the door and took a breath,walter closed the door and took a breath,and
frank_2015,1549,Walter closed the door and took a breath,walter closed the door and took a breath,took
frank_2015,1550,Walter closed the door and took a breath,walter closed the door and took a breath,a
frank_2015,1551,Walter closed the door and took a breath,walter closed the door and took a breath,breath
frank_2015,1552,He is after glory and heads for his hall,he is after glory and heads for his hall,is
frank_2015,1553,He is after glory and heads for his hall,he is after glory and heads for his hall,after
frank_2015,1554,He is after glory and heads for his hall,he is after glory and heads for his hall,glory
frank_2015,1555,He is after glory and heads for his hall,he is after glory and heads for his hall,and
frank_2015,1556,He is after glory and heads for his hall,he is after glory and heads for his hall,heads
frank_2015,1557,He is after glory and heads for his hall,he is after glory and heads for his hall,for
frank_2015,1558,He is after glory and heads for his hall,he is after glory and heads for his hall,his
frank_2015,1559,He is after glory and heads for his hall,he is after glory and heads for his hall,hall
frank_2015,1560,Come within the walls to escape the enemy,come within the walls to escape the enemy,within
frank_2015,1561,Come within the walls to escape the enemy,come within the walls to escape the enemy,the
frank_2015,1562,Come within the walls to escape the enemy,come within the walls to escape the enemy,walls
frank_2015,1563,Come within the walls to escape the enemy,come within the walls to escape the enemy,to
frank_2015,1564,Come within the walls to escape the enemy,come within the walls to escape the enemy,escape
frank_2015,1565,Come within the walls to escape the enemy,come within the walls to escape the enemy,enemy
frank_2015,1566,Tell me what really happened to the truck,tell me what really happened to the truck,me
frank_2015,1567,Tell me what really happened to the truck,tell me what really happened to the truck,what
frank_2015,1568,Tell me what really happened to the truck,tell me what really happened to the truck,really
frank_2015,1569,Tell me what really happened to the truck,tell me what really happened to the truck,happened
frank_2015,1570,Tell me what really happened to the truck,tell me what really happened to the truck,to
frank_2015,1571,Tell me what really happened to the truck,tell me what really happened to the truck,the
frank_2015,1572,Tell me what really happened to the truck,tell me what really happened to the truck,truck
frank_2015,1573,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,gave
frank_2015,1574,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,Bernard
frank_2015,1575,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,a
frank_2015,1576,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,hard
frank_2015,1577,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,slap
frank_2015,1578,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,on
frank_2015,1579,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,the
frank_2015,1580,John gave Bernard a hard slap on the head,john gave bernard a hard slap on the head,head
frank_2015,1581,No-one else had dared step within the ring,no-one else had dared step within the ring,else
frank_2015,1582,No-one else had dared step within the ring,no-one else had dared step within the ring,had
frank_2015,1583,No-one else had dared step within the ring,no-one else had dared step within the ring,dared
frank_2015,1584,No-one else had dared step within the ring,no-one else had dared step within the ring,step
frank_2015,1585,No-one else had dared step within the ring,no-one else had dared step within the ring,within
frank_2015,1586,No-one else had dared step within the ring,no-one else had dared step within the ring,the
frank_2015,1587,No-one else had dared step within the ring,no-one else had dared step within the ring,ring
frank_2015,1588,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",him
frank_2015,1589,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",now
frank_2015,1590,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",don't
frank_2015,1591,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",wait
frank_2015,1592,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",for
frank_2015,1593,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",to
frank_2015,1594,"Burn him now, dont wait for him to escape","burn him now, dont wait for him to escape",escape
frank_2015,1595,Dont die of cold before you die in battle,dont die of cold before you die in battle,die
frank_2015,1596,Dont die of cold before you die in battle,dont die of cold before you die in battle,of
frank_2015,1597,Dont die of cold before you die in battle,dont die of cold before you die in battle,cold
frank_2015,1598,Dont die of cold before you die in battle,dont die of cold before you die in battle,before
frank_2015,1599,Dont die of cold before you die in battle,dont die of cold before you die in battle,you
frank_2015,1600,Dont die of cold before you die in battle,dont die of cold before you die in battle,in
frank_2015,1601,Dont die of cold before you die in battle,dont die of cold before you die in battle,battle
frank_2015,1602,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,sighed
frank_2015,1603,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,and
frank_2015,1604,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,walked
frank_2015,1605,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,back
frank_2015,1606,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,to
frank_2015,1607,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,the
frank_2015,1608,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,wood
frank_2015,1609,He sighed and walked back to the wood shop,he sighed and walked back to the wood shop,shop
frank_2015,1610,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,took
frank_2015,1611,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,a
frank_2015,1612,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,breath
frank_2015,1613,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,and
frank_2015,1614,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,wanted
frank_2015,1615,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,to
frank_2015,1616,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,be
frank_2015,1617,Duncan took a breath and wanted to be sick,duncan took a breath and wanted to be sick,sick
frank_2015,1618,Andrew nodded and stood against the counter,andrew nodded and stood against the counter,nodded
frank_2015,1619,Andrew nodded and stood against the counter,andrew nodded and stood against the counter,and
frank_2015,1620,Andrew nodded and stood against the counter,andrew nodded and stood against the counter,stood
frank_2015,1621,Andrew nodded and stood against the counter,andrew nodded and stood against the counter,against
frank_2015,1622,Andrew nodded and stood against the counter,andrew nodded and stood against the counter,the
frank_2015,1623,Andrew nodded and stood against the counter,andrew nodded and stood against the counter,counter
frank_2015,1624,Albert spoke before Barbara had a chance to,albert spoke before barbara had a chance to,spoke
frank_2015,1625,Albert spoke before Barbara had a chance to,albert spoke before barbara had a chance to,before
frank_2015,1626,Albert spoke before Barbara had a chance to,albert spoke before barbara had a chance to,Barbara
frank_2015,1627,Albert spoke before Barbara had a chance to,albert spoke before barbara had a chance to,had
